PlayerID,TeamAbbName,TeamID,PlayerJerseyNumber,PlayerName,PlayerPosition,PlayerHeight,PlayerWeight,PlayerAge,PlayerExperience,PlayerCollege,PlayerSalary
24526,pit,136,77,"John Malecki","LOG","6-2",298,23,"1","Pittsburgh","N/A"
25057,pit,136,54,"Colin Miller","C","6-3",300,23,"R","Central Michigan","N/A"
23993,pit,136,53,"Maurkice Pouncey","C","6-4",304,22,"2","Florida","N/A"
24127,pit,136,61,"Chris Scott","ROT","6-4",319,24,"2","Tennessee","N/A"
7890,pit,136,72,"Jonathan Scott","LOT","6-6",318,28,"6","Texas","N/A"
25058,pit,136,55,"Trevis Turner","LOT","6-7",330,24,"R","Abilene Christian","N/A"
24983,pit,136,62,"Keith Williams","LOG","6-5",310,23,"R","Nebraska","N/A"
25088,pit,136,71,"Corbin Bryant","RDE","6-4",300,23,"R","Northwestern","N/A"
25093,pit,136,61,"Jarrett Crittenton","LDE","6-6",290,23,"R","Middle Tennessee State","N/A"
25064,pit,136,67,"Anthony Gray","NT","6-0",317,23,"R","Southern Miss","N/A"
5466,pit,136,98,"Casey Hampton","NT","6-1",325,33,"11","Texas","N/A"
24818,pit,136,95,"Cameron Heyward","RDE","6-5",288,22,"R","Ohio State","N/A"
5799,pit,136,76,"Chris Hoke","NT","6-2",305,35,"10","Brigham Young","N/A"
9296,pit,136,96,"Ziggy Hood","LDE","6-3",300,24,"3","Missouri","N/A"
6101,pit,136,99,"Brett Keisel","RDE","6-5",285,32,"10","Brigham Young","N/A"
9673,pit,136,69,"Steve McLendon","NT","6-4",280,25,"2","Troy","N/A"
4759,pit,136,91,"Aaron Smith","LDE","6-5",298,35,"13","Northern Colorado","N/A"
8374,pit,136,47,"Baraka Atkins","LOLB","6-4",271,27,"4","Miami (FL)","N/A"
24949,pit,136,54,"Chris Carter","ROLB","6-1",248,22,"R","Fresno State","N/A"
8849,pit,136,90,"Chris Ellis","LOLB","6-4",267,26,"3","Virginia Tech","N/A"
3938,pit,136,51,"James Farrior","LILB","6-2",243,36,"15","Virginia","N/A"
6014,pit,136,50,"Larry Foote","RILB","6-1",239,31,"10","Michigan","N/A"
6314,pit,136,92,"James Harrison","ROLB","6-0",242,33,"8","Kent State","N/A"
25062,pit,136,44,"Mario Harvey","LILB","6-0",250,24,"R","Marshall","N/A"
9629,pit,136,48,"Mortty Ivy","RILB","6-1",239,25,"1","West Virginia","N/A"
24188,pit,136,46,"Chris McCoy","ROLB","6-3",261,24,"1","Middle Tennessee State","N/A"
24142,pit,136,55,"Stevenson Sylvester","LILB","6-2",231,23,"2","Utah","N/A"
8269,pit,136,94,"Lawrence Timmons","RILB","6-1",234,25,"5","Florida State","N/A"
8300,pit,136,56,"LaMarr Woodley","LOLB","6-2",265,26,"5","Michigan","N/A"
24027,pit,136,97,"Jason Worilds","ROLB","6-2",262,23,"2","Virginia Tech","N/A"
24915,pit,136,39,"Cortez Allen","RCB","6-1",196,22,"R","Citadel","N/A"
6870,pit,136,26,"Will Allen","SS","6-1",200,29,"8","Ohio State","N/A"
25060,pit,136,27,"Niles Brinkley","CB","5-10",190,24,"R","Wisconsin","N/A"
24882,pit,136,40,"Curtis Brown","LCB","6-0",185,22,"R","Texas","N/A"
24140,pit,136,28,"Crezdon Butler","RCB","6-0",191,24,"2","Clemson","N/A"
6210,pit,136,25,"Ryan Clark","FS","5-11",205,31,"10","LSU","N/A"
24316,pit,136,42,"Da'Mon Cromartie-Smith","SS","6-2",210,24,"1","UTEP","N/A"
8424,pit,136,22,"William Gay","RCB","5-10",190,26,"5","Louisville","N/A"
25059,pit,136,35,"Brett Greenwood","FS","5-11",198,23,"R","Iowa","N/A"
9421,pit,136,31,"Macho Harris","SS","6-0",200,25,"3","Virginia Tech","N/A"
9360,pit,136,23,"Keenan Lewis","LCB","6-0",208,25,"3","Oregon State","N/A"
7238,pit,136,20,"Bryant McFadden","LCB","6-0",190,29,"7","Florida State","N/A"
8971,pit,136,29,"Ryan Mundy","FS","6-1",209,26,"3","West Virginia","N/A"
6352,pit,136,43,"Troy Polamalu","SS","5-10",207,30,"9","USC","N/A"
6461,pit,136,24,"Ike Taylor","RCB","6-2",195,31,"9","Louisiana-Lafayette","N/A"
24308,pit,136,30,"Donovan Warren","CB","5-11",193,22,"1","Michigan","N/A"
8743,pit,136,13,"Jeremy Kapinos","HLD/P","6-1",233,27,"4","Penn State","N/A"
8366,pit,136,9,"Daniel Sepulveda","HLD/P","6-3",230,27,"5","Baylor","N/A"
7527,pit,136,6,"Shaun Suisham","KFG/KKO","6-0",200,29,"7","Bowling Green","N/A"
7491,pit,136,60,"Greg Warren","LS","6-3",252,29,"7","North Carolina","N/A"
24747,pit,136,5,"Swayze Waters","KFG/KKO","5-11",181,24,"1","UAB","N/A"
6763,sdg,145,17,"Philip Rivers","QB","6-5",228,29,"8","North Carolina State","N/A"
25171,sdg,145,16,"Scott Tolzien","QB","6-3",208,23,"R","Wisconsin","N/A"
5339,sdg,145,7,"Billy Volek","QB","6-2",214,35,"12","Fresno State","N/A"
23971,sdg,145,44,"Curtis Brinkley","RB","5-9",208,25,"2","Syracuse","N/A"
8846,sdg,145,22,"Jacob Hester","FB","5-11",235,26,"4","LSU","N/A"
23987,sdg,145,24,"Ryan Mathews","RB","6-0",218,24,"2","Fresno State","N/A"
24488,sdg,145,40,"Shawnbrey McNeal","RB","5-9",190,22,"1","Southern Methodist","N/A"
25165,sdg,145,41,"Isaac Odim","RB","6-0",215,24,"R","Minnesota-Duluth","N/A"
25670,sdg,145,39,"Dean Rogers","FB","6-2",250,N/A,"R","UC Davis","N/A"
25651,sdg,145,30,"Brandon Sullivan","RB","5-11",210,23,"R","San Diego State","N/A"
9433,sdg,145,34,"Frank Summers","FB","5-10",240,25,"1","UNLV","N/A"
24970,sdg,145,40,"Jordan Todman","RB","5-9",203,21,"R","Connecticut","N/A"
9043,sdg,145,35,"Mike Tolbert","RB","5-9",243,25,"4","Coastal Carolina","N/A"
24435,sdg,145,89,"Seyi Ajirotutu","WR","6-3",211,24,"2","Fresno State","N/A"
24869,sdg,145,86,"Vincent Brown","WR","5-11",187,22,"R","San Diego State","N/A"
6975,sdg,145,12,"Patrick Crayton","PR/WR","6-0",205,32,"8","Northwestern Oklahoma State","N/A"
7916,sdg,145,49,"Charles Davis","TE","6-6",260,28,"1","Purdue","N/A"
7149,sdg,145,80,"Malcom Floyd","WR","6-5",225,29,"6","Wyoming","N/A"
6663,sdg,145,85,"Antonio Gates","TE","6-4",260,31,"9","Kent State","N/A"
24491,sdg,145,15,"Richard Goodman","KR/WR","6-0",192,24,"1","Florida State","N/A"
25163,sdg,145,9,"Vidal Hazelton","WR","6-3",210,23,"R","Cincinnati","N/A"
7237,sdg,145,83,"Vincent Jackson","WR","6-5",230,28,"7","Northern Colorado","N/A"
25164,sdg,145,8,"Cameron Kenney","WR","6-1",190,22,"R","Oklahoma","N/A"
6000,sdg,145,81,"Randy McMichael","TE","6-3",248,32,"10","Georgia","N/A"
25166,sdg,145,84,"Travon Patterson","WR","5-9",175,22,"R","Colorado","N/A"
8329,sdg,145,19,"Laurent Robinson","WR","6-2",194,26,"5","Illinois State","N/A"
9694,sdg,145,82,"Kory Sperry","TE","6-5",250,26,"3","Colorado State","N/A"
25169,sdg,145,46,"Brad Taylor","TE","6-3",235,23,"R","Baylor","N/A"
24436,sdg,145,13,"Bryan Walters","WR","6-1",188,23,"1","Cornell","N/A"
6401,sdg,145,87,"Kelley Washington","WR","6-3",217,32,"8","Tennessee","N/A"
25153,sdg,145,60,"Colin Baxter","LOG","6-4",295,24,"R","Arizona","N/A"
7936,sdg,145,66,"Jeromey Clary","ROT","6-6",320,27,"5","Kansas State","N/A"
6702,sdg,145,68,"Kris Dielman","LOG","6-4",320,30,"9","Indiana","N/A"
9109,sdg,145,62,"Brandyn Dombrowski","LOT","6-5",323,26,"3","San Diego State","N/A"
25647,sdg,145,77,"Hutch Eckerson","ROT","6-6",287,23,"R","South Carolina","N/A"
9397,sdg,145,69,"Tyronne Green","ROG","6-2",316,25,"3","Auburn","N/A"
6825,sdg,145,61,"Nick Hardwick","C","6-4",305,29,"8","Purdue","N/A"
25097,sdg,145,64,"Michael Huey","LOG","6-5",310,22,"R","Texas","N/A"
7799,sdg,145,73,"Marcus McNeill","LOT","6-7",336,27,"6","Auburn","N/A"
7418,sdg,145,63,"Scott Mruczkowski","C","6-5",310,29,"7","Bowling Green","N/A"
24493,sdg,145,67,"Ryan Otterson","LOG","6-5",291,24,"1","Wyoming","N/A"
24988,sdg,145,70,"Steve Schilling","ROT","6-5",306,23,"R","Michigan","N/A"
25170,sdg,145,78,"Bo Thran","LOT","6-5",295,23,"R","Oregon","N/A"
9342,sdg,145,65,"Louis Vasquez","ROG","6-5",335,24,"3","Texas Tech","N/A"
9041,sdg,145,72,"Eric Young","LOT","6-3",305,27,"2","Tennessee","N/A"
25155,sdg,145,96,"Mike Blanc","RDE","6-4",289,24,"R","Auburn","N/A"
25646,sdg,145,77,"Charles Bryant","NT","6-6",320,23,"R","Memphis","N/A"
7204,sdg,145,93,"Luis Castillo","RDE","6-3",290,28,"7","Northwestern","N/A"
6661,sdg,145,74,"Jacques Cesaire","LDE","6-2",295,30,"9","Southern Connecticut State","N/A"
6531,sdg,145,71,"Antonio Garay","NT","6-4",320,31,"5","Boston College","N/A"
24783,sdg,145,48,"Carl Ihenacho","LDE","6-3",245,23,"1","San Jose State","N/A"
24805,sdg,145,94,"Corey Liuget","LDE","6-2",300,21,"R","Illinois","N/A"
9377,sdg,145,92,"Vaughn Martin","RDE","6-4",330,25,"3","Western Ontario","N/A"
9243,sdg,145,91,"Ogemdi Nwagbuo","RDE","6-4",312,25,"3","Michigan State","N/A"
25167,sdg,145,75,"Damik Scafe","NT","6-3",291,23,"R","Boston College","N/A"
24122,sdg,145,76,"Cam Thomas","NT","6-4",335,24,"2","North Carolina","N/A"
8388,sdg,145,98,"Antwan Barnes","LOLB","6-1",251,26,"5","Florida International","N/A"
5987,sdg,145,57,"Kevin Bentley","LB","6-0",252,31,"10","Northwestern","N/A"
25154,sdg,145,97,"Bront Bird","ROLB","6-3",240,22,"R","Texas Tech","N/A"
24054,sdg,145,51,"Donald Butler","RILB","6-1",248,22,"1","Washington","N/A"
6662,sdg,145,54,"Stephen Cooper","LILB","6-1",235,32,"9","Maine","N/A"
9280,sdg,145,52,"Larry English","ROLB","6-2",255,25,"3","Northern Illinois","N/A"
25021,sdg,145,59,"Andrew Gachkar","RILB","6-3",235,22,"R","Missouri","N/A"
25159,sdg,145,49,"Darryl Gamble","ROLB","6-2",250,23,"R","Georgia","N/A"
6801,sdg,145,54,"Travis LaBoy","ROLB","6-3",250,30,"7","Hawaii","N/A"
9633,sdg,145,58,"J Leman","RILB","6-2",240,26,"1","Illinois","N/A"
24848,sdg,145,57,"Jonas Mouton","LILB","6-1",239,23,"R","Michigan","N/A"
6857,sdg,145,95,"Shaun Phillips","LOLB","6-3",250,30,"8","Purdue","N/A"
4278,sdg,145,51,"Takeo Spikes","LILB","6-2",242,34,"14","Auburn","N/A"
24439,sdg,145,42,"Kion Wilson","RILB","6-0",240,24,"1","South Florida","N/A"
25156,sdg,145,30,"Ramon Broadway","CB","5-9",191,23,"R","Arkansas","N/A"
8804,sdg,145,20,"Antoine Cason","RCB","6-1",195,25,"4","Arizona","N/A"
24837,sdg,145,38,"Marcus Gilchrist","RCB","5-10",195,22,"R","Clemson","N/A"
8147,sdg,145,28,"Steve Gregory","SS","5-11",195,28,"6","Syracuse","N/A"
25162,sdg,145,39,"Stephen Harrison","LCB","5-11",183,23,"R","Kansas State","N/A"
8349,sdg,145,33,"Dante Hughes","LCB","5-10",190,26,"5","California","N/A"
5891,sdg,145,23,"Quentin Jammer","LCB","6-0",204,32,"10","Texas","N/A"
24459,sdg,145,38,"Nick Polk","S","6-0",216,24,"1","Indiana","N/A"
6803,sdg,145,31,"Bob Sanders","SS","5-8",206,30,"8","Iowa","N/A"
24440,sdg,145,37,"Traye Simmons","RCB","5-9",180,24,"1","Minnesota","N/A"
24085,sdg,145,25,"Darrell Stuckey","FS","5-11",208,24,"2","Kansas","N/A"
8545,sdg,145,36,"Quinton Teal","FS","6-0",205,27,"5","Coastal Carolina","N/A"
8532,sdg,145,26,"C.J. Wallace","FS","6-0",218,26,"4","Washington","N/A"
8291,sdg,145,32,"Eric Weddle","FS","5-11",200,26,"5","Utah","N/A"
24876,sdg,145,29,"Shareece Wright","LCB","5-11",185,24,"R","USC","N/A"
3046,sdg,145,50,"David Binn","LS","6-3",228,39,"18","California","N/A"
6824,sdg,145,10,"Nate Kaeding","KKO/KFG","6-0",187,29,"8","Iowa","N/A"
9225,sdg,145,3,"Ricky Schmitt","HLD/P","6-3",210,26,"2","Shepherd","N/A"
6485,sdg,145,5,"Mike Scifres","P/HLD","6-2",221,30,"9","Western Illinois","N/A"
24337,sdg,145,47,"Mike Windt","LS","6-1",252,26,"2","Cincinnati","N/A"
7813,sea,161,7,"Tarvaris Jackson","QB","6-2",225,28,"6","Alabama State","N/A"
25100,sea,161,13,"Josh Portis","QB","6-4",205,24,"R","California (PA)","N/A"
7830,sea,161,6,"Charlie Whitehurst","QB","6-5",225,29,"6","Clemson","N/A"
25102,sea,161,43,"Dorson Boyce","FB","6-2",231,23,"R","Washington","N/A"
8440,sea,161,22,"Thomas Clayton","RB","5-11",222,27,"3","Kansas State","N/A"
9010,sea,161,20,"Justin Forsett","RB/PR/KR","5-8",198,25,"4","California","N/A"
8266,sea,161,24,"Marshawn Lynch","RB","5-11",215,25,"5","California","N/A"
7849,sea,161,26,"Michael Robinson","FB","6-1",223,28,"6","Penn State","N/A"
25396,sea,161,39,"Vai Taua","RB","5-10",220,22,"R","Nevada","N/A"
25104,sea,161,48,"Ryan Travis","FB","6-3",235,22,"R","West Liberty State","N/A"
7866,sea,161,33,"Leon Washington","PR/KR/RB","5-8",203,29,"6","Florida State","N/A"
25105,sea,161,15,"Doug Baldwin","WR","5-11",190,22,"R","Stanford","N/A"
9355,sea,161,11,"Deon Butler","WR","5-10",182,25,"3","Penn State","N/A"
7842,sea,161,86,"Dominique Byrd","TE","6-3",254,27,"4","USC","N/A"
8815,sea,161,89,"John Carlson","TE","6-5",251,27,"4","Notre Dame","N/A"
24781,sea,161,16,"Chris Carter","WR","6-0",195,24,"1","UC Davis","N/A"
24894,sea,161,86,"Kris Durham","WR","6-5",209,23,"R","Georgia","N/A"
25106,sea,161,2,"Ricardo Lockette","WR","6-3",210,25,"R","Fort Valley State","N/A"
24161,sea,161,85,"Anthony McCoy","RLB/TE","6-5",259,23,"2","USC","N/A"
8292,sea,161,80,"Zach Miller","TE","6-5",255,25,"5","Arizona State","N/A"
9512,sea,161,88,"Cameron Morrah","TE","6-3",251,24,"3","California","N/A"
7998,sea,161,87,"Ben Obomanu","WR","6-1",204,27,"6","Auburn","N/A"
8298,sea,161,18,"Sidney Rice","WR","6-4",202,24,"5","South Carolina","N/A"
25421,sea,161,3,"Brandon Smith","WR","6-2",202,N/A,"R","Arizona State","N/A"
8357,sea,161,14,"Isaiah Stanback","WR","6-2",208,27,"4","Washington","N/A"
24035,sea,161,81,"Golden Tate","PR/KR/WR","5-10",202,23,"2","Notre Dame","N/A"
7186,sea,161,17,"Mike Williams","WR","6-5",235,27,"5","USC","N/A"
9721,sea,161,19,"Patrick Williams","WR","6-1",204,25,"1","Colorado","N/A"
24812,sea,161,75,"James Carpenter","ROT","6-4",321,22,"R","Alabama","N/A"
9477,sea,161,66,"Paul Fanaika","ROG","6-5",327,25,"2","Arizona State","N/A"
6761,sea,161,72,"Robert Gallery","LOG","6-7",325,31,"8","Iowa","N/A"
8927,sea,161,68,"Breno Giacomini","ROT","6-7",318,25,"4","Louisville","N/A"
8961,sea,161,64,"Mike Gibson","C","6-3",298,25,"4","California","N/A"
25099,sea,161,77,"Zach Hurd","ROG","6-7",323,22,"R","Connecticut","N/A"
24239,sea,161,61,"Lemuel Jeanpierre","LOG","6-3",301,24,"1","South Carolina","N/A"
7818,sea,161,67,"Paul McQuistan","LOG","6-6",315,28,"6","Weber State","N/A"
24862,sea,161,74,"John Moffitt","ROG","6-4",319,24,"R","Wisconsin","N/A"
23981,sea,161,76,"Russell Okung","LOT","6-5",310,23,"2","Oklahoma State","N/A"
25098,sea,161,62,"Brent Osborne","C","6-5",285,22,"R","Harvard","N/A"
9071,sea,161,78,"Tyler Polumbus","LOT","6-8",300,26,"4","Colorado","N/A"
9697,sea,161,73,"William Robinson","LOT","6-5",297,26,"3","San Diego State","N/A"
9313,sea,161,60,"Max Unger","C","6-5",305,25,"3","Oregon","N/A"
8335,sea,161,69,"Jay Alford","RDT","6-3",305,28,"5","Penn State","N/A"
25094,sea,161,96,"Pierre Allen","RDE","6-5",265,23,"R","Nebraska","N/A"
8287,sea,161,99,"Alan Branch","LDT","6-6",338,26,"5","Michigan","N/A"
6096,sea,161,98,"Raheem Brock","LDE","6-4",274,33,"10","Temple","N/A"
8901,sea,161,79,"Red Bryant","RDE","6-4",323,27,"4","Texas A&M","N/A"
6704,sea,161,91,"Chris Clemons","LDE","6-2",240,29,"8","Georgia","N/A"
6644,sea,161,90,"Colin Cole","RDT","6-2",328,31,"9","Iowa","N/A"
24211,sea,161,58,"Dexter Davis","LDE","6-1",244,24,"2","Arizona State","N/A"
24216,sea,161,67,"David Howard","DT","6-3",304,23,"1","Brown","N/A"
24220,sea,161,46,"Jameson Konz","DE","6-3",227,25,"1","Kent State","N/A"
24992,sea,161,93,"Lazarius Levingston","LDT","6-4",292,23,"R","LSU","N/A"
8339,sea,161,92,"Brandon Mebane","RDT","6-1",311,26,"5","California","N/A"
8031,sea,161,47,"A.J. Schable","LDE","6-3",281,27,"2","South Dakota","N/A"
6795,sea,161,94,"Junior Siavii","RDT","6-5",315,32,"6","Oregon","N/A"
25556,sea,161,62,"Teryl White","LDT","6-5",290,22,"R","North Carolina Central","N/A"
6525,sea,161,97,"Jimmy Wilkerson","RDE","6-2",270,30,"9","Oklahoma","N/A"
9268,sea,161,59,"Aaron Curry","RLB","6-2",255,25,"3","Wake Forest","N/A"
24771,sea,161,44,"Maurice Fountain","LB","6-3",260,28,"R","Clemson","N/A"
9065,sea,161,57,"David Hawthorne","MLB","6-0",246,26,"4","TCU","N/A"
7274,sea,161,56,"Leroy Hill","LLB","6-1",238,28,"7","Clemson","N/A"
25613,sea,161,42,"Neal Howey","LLB","6-1",215,23,"R","Eastern Michigan","N/A"
24243,sea,161,93,"Michael Johnson","MLB","6-0",254,24,"1","North Alabama","N/A"
7239,sea,161,52,"Matt McCoy","LB","6-0",232,28,"7","San Diego State","N/A"
25096,sea,161,55,"Michael Morgan","RLB","6-4",220,23,"R","USC","N/A"
25029,sea,161,53,"Malcolm Smith","LLB","6-1",225,22,"R","USC","N/A"
9029,sea,161,58,"David Vobora","LLB","6-1",238,25,"4","Idaho","N/A"
24886,sea,161,50,"K.J. Wright","MLB","6-3",246,22,"R","Mississippi State","N/A"
7593,sea,161,27,"Atari Bigby","SS","5-11",213,29,"6","UCF","N/A"
24775,sea,161,29,"Brandon Browner","RCB","6-4",221,27,"R","Oregon State","N/A"
24109,sea,161,31,"Kam Chancellor","SS","6-3",232,23,"2","Virginia Tech","N/A"
9028,sea,161,39,"Kennard Cox","LCB","6-0",191,26,"2","Pittsburgh","N/A"
25089,sea,161,4,"Jesse Hoffman","CB","6-2",210,23,"R","Eastern Washington","N/A"
7780,sea,161,21,"Kelly Jennings","RCB","5-11",180,28,"6","Miami (FL)","N/A"
25091,sea,161,35,"Jeron Johnson","SS","5-11",194,23,"R","Boise State","N/A"
24943,sea,161,30,"Mark LeGree","FS","6-0",210,22,"R","Appalachian State","N/A"
9138,sea,161,34,"Roy Lewis","LCB","5-10",190,26,"4","Washington","N/A"
24960,sea,161,41,"Byron Maxwell","RCB","6-0",202,23,"R","Clemson","N/A"
25090,sea,161,36,"Ron Parker","CB","6-1",210,24,"R","Newberry","N/A"
24258,sea,161,22,"Josh Pinkard","SS","6-1",218,25,"1","USC","N/A"
24941,sea,161,25,"Richard Sherman","LCB","6-3",195,23,"R","Stanford","N/A"
25092,sea,161,38,"Rickey Thenarse","FS","6-0",205,23,"R","Nebraska","N/A"
23989,sea,161,29,"Earl Thomas","FS","5-10",202,22,"2","Texas","N/A"
24086,sea,161,28,"Walter Thurmond","RCB","5-11",190,24,"2","Oregon","N/A"
6347,sea,161,23,"Marcus Trufant","LCB","5-11",197,30,"9","Washington State","N/A"
25103,sea,161,1,"John Gold","HLD/P","6-3",205,23,"R","Texas","N/A"
24394,sea,161,49,"Clint Gresham","LS","6-3",240,25,"2","TCU","N/A"
6290,sea,161,3,"Jeff Reed","KKO/KFG","5-11",225,32,"10","North Carolina","N/A"
8020,sea,161,9,"Jon Ryan","HLD/P","6-0",217,29,"6","Regina","N/A"
25483,sfo,160,1,"McLeod Bethel-Thompson","QB","6-4",230,23,"R","Sacramento State","N/A"
24823,sfo,160,7,"Colin Kaepernick","QB","6-5",233,23,"R","Nevada","N/A"
5967,sfo,160,9,"Josh McCown","QB","6-4",213,32,"9","Sam Houston State","N/A"
7177,sfo,160,11,"Alex Smith","QB","6-4",217,27,"7","Utah","N/A"
24447,sfo,160,43,"Jack Corcoran","FB","6-1",234,24,"1","Rutgers","N/A"
24149,sfo,160,24,"Anthony Dixon","RB","6-1",235,23,"2","Mississippi State","N/A"
7241,sfo,160,21,"Frank Gore","RB","5-9",217,28,"7","Miami (FL)","N/A"
24902,sfo,160,32,"Kendall Hunter","KR/RB","5-7",199,22,"R","Oklahoma State","N/A"
24998,sfo,160,49,"Bruce Miller","FB","6-2",254,24,"R","UCF","N/A"
5563,sfo,160,44,"Moran Norris","FB","6-1",250,33,"11","Kansas","N/A"
8956,sfo,160,33,"Xavier Omon","RB","5-11",227,26,"3","Northwest Missouri State","N/A"
25272,sfo,160,26,"Seth Smith","RB","5-8",198,23,"R","New Mexico State","N/A"
25218,sfo,160,6,"Tyler Beiler","WR","6-0",190,22,"R","Bridgewater (VA)","N/A"
25268,sfo,160,9,"Dontavia Bogan","WR","6-1",188,22,"R","South Florida","N/A"
24158,sfo,160,82,"Nate Byham","TE","6-4",264,23,"2","Pittsburgh","N/A"
9274,sfo,160,15,"Michael Crabtree","WR","6-1",214,23,"3","Texas Tech","N/A"
7755,sfo,160,85,"Vernon Davis","TE","6-3",250,27,"6","Maryland","N/A"
7179,sfo,160,81,"Braylon Edwards","WR","6-3",214,28,"7","Michigan","N/A"
8263,sfo,160,19,"Ted Ginn Jr.","PR/KR/WR","5-11",180,26,"5","Ohio State","N/A"
25221,sfo,160,13,"Joe Hastings","WR","6-0",185,24,"R","Washburn","N/A"
25178,sfo,160,5,"Chris Hogan","WR","6-1",220,22,"R","Monmouth","N/A"
24969,sfo,160,88,"Ronald Johnson","WR","5-11",199,23,"R","USC","N/A"
24563,sfo,160,14,"Kevin Jurovich","WR","6-0",190,25,"1","San Jose State","N/A"
6940,sfo,160,83,"Nate Lawrie","TE","6-6",255,29,"5","Yale","N/A"
9140,sfo,160,18,"Lance Long","WR","5-11",186,26,"2","Mississippi State","N/A"
8951,sfo,160,84,"Josh Morgan","WR","6-0",219,26,"4","Virginia Tech","N/A"
25223,sfo,160,48,"Konrad Reuland","TE","6-4",260,24,"R","Stanford","N/A"
7924,sfo,160,46,"Delanie Walker","TE","6-0",242,27,"6","Central Missouri","N/A"
24182,sfo,160,10,"Kyle Williams","PR/WR","5-10",185,23,"2","Arizona State","N/A"
8671,sfo,160,17,"Dominique Zeigler","WR","6-2",181,26,"3","Baylor","N/A"
25217,sfo,160,61,"Chase Beeler","C","6-3",285,23,"R","Stanford","N/A"
9649,sfo,160,75,"Alex Boone","LOT","6-7",328,24,"2","Ohio State","N/A"
23986,sfo,160,76,"Anthony Davis","ROT","6-5",323,21,"2","Rutgers","N/A"
25219,sfo,160,63,"Donovan Edwards","LOT","6-5",280,22,"R","California","N/A"
6040,sfo,160,66,"Jonathan Goodwin","C","6-3",318,32,"10","Michigan","N/A"
25220,sfo,160,71,"Derek Hall","ROG","6-5",307,23,"R","Stanford","N/A"
24411,sfo,160,60,"Nick Howell","LOG","6-5",295,24,"1","USC","N/A"
23992,sfo,160,77,"Mike Iupati","LOG","6-5",331,24,"2","Idaho","N/A"
24950,sfo,160,67,"Daniel Kilgore","LOG","6-3",308,23,"R","Appalachian State","N/A"
25026,sfo,160,78,"Mike Person","ROT","6-5",299,23,"R","Montana State","N/A"
8816,sfo,160,62,"Chilo Rachal","ROG","6-5",323,25,"4","USC","N/A"
7270,sfo,160,68,"Adam Snyder","C","6-6",325,29,"7","Oregon","N/A"
8282,sfo,160,74,"Joe Staley","LOT","6-5",315,26,"5","Central Michigan","N/A"
25227,sfo,160,65,"Kenny Wiggins","ROT","6-6",314,23,"R","Fresno State","N/A"
6294,sfo,160,69,"Tony Wragge","ROG","6-4",310,32,"7","New Mexico State","N/A"
25269,sfo,160,71,"Brian Bulcke","DT","6-4",285,24,"R","Stanford","N/A"
25270,sfo,160,78,"Demarcus Dobbs","DE","6-6",275,23,"R","Georgia","N/A"
9508,sfo,160,95,"Ricky Jean Francois","NT","6-3",295,24,"3","LSU","N/A"
8351,sfo,160,91,"Ray McDonald","DE","6-3",290,26,"5","Florida","N/A"
25225,sfo,160,61,"Sealver Siliga","DE","6-2",307,21,"R","Utah","N/A"
5451,sfo,160,94,"Justin Smith","DT","6-4",285,31,"11","Missouri","N/A"
6863,sfo,160,90,"Isaac Sopoaga","NT","6-2",330,29,"8","Hawaii","N/A"
24735,sfo,160,63,"Will Tukuafu","DT","6-4",272,27,"1","Oregon","N/A"
25228,sfo,160,64,"Ian Williams","NT","6-1",305,21,"R","Notre Dame","N/A"
8738,sfo,160,96,"Antwan Applewhite","LOLB","6-3",258,25,"4","San Diego State","N/A"
24066,sfo,160,53,"Navorro Bowman","LILB","6-0",242,23,"2","Penn State","N/A"
8006,sfo,160,55,"Ahmad Brooks","LOLB","6-3",259,27,"6","Virginia","N/A"
8727,sfo,160,51,"Blake Costanzo","RILB","6-1",235,27,"5","Lafayette","N/A"
8991,sfo,160,54,"Larry Grant","LILB","6-1",235,26,"3","Ohio State","N/A"
7889,sfo,160,98,"Parys Haralson","ROLB","6-0",255,27,"6","Tennessee","N/A"
24515,sfo,160,58,"Alex Joseph","LILB","6-2",240,23,"1","Temple","N/A"
24579,sfo,160,57,"Keaton Kristick","RILB","6-3",226,23,"2","Oregon State","N/A"
9410,sfo,160,56,"Scott McKillop","LILB","6-1",243,25,"2","Pittsburgh","N/A"
25224,sfo,160,50,"Kenny Rowe","ROLB","6-3",232,22,"R","Oregon","N/A"
25318,sfo,160,47,"Monte Simmons","LOLB","6-3",226,22,"R","Kent State","N/A"
24794,sfo,160,99,"Aldon Smith","ROLB","6-4",263,21,"R","Missouri","N/A"
8265,sfo,160,52,"Patrick Willis","RILB","6-1",240,26,"5","Mississippi","N/A"
24200,sfo,160,35,"Phillip Adams","LCB","5-11",192,23,"2","South Carolina State","N/A"
24578,sfo,160,26,"Tramaine Brock","RCB","5-10",197,23,"2","Belhaven College","N/A"
8401,sfo,160,25,"Tarell Brown","RCB","5-10",193,26,"5","Texas","N/A"
24867,sfo,160,29,"Chris Culliver","LCB","6-0",199,23,"R","South Carolina","N/A"
25645,sfo,160,33,"Phillip Davis","RCB","5-10",173,22,"R","Tulane","N/A"
8380,sfo,160,38,"Dashon Goldson","SS","6-2",200,26,"5","Washington","N/A"
25037,sfo,160,41,"Curtis Holcomb","CB","5-10",184,22,"R","Florida A&M","N/A"
24977,sfo,160,43,"Colin Jones","S","6-0",206,23,"R","TCU","N/A"
